E:\jainil\data\IMG\center_2020_02_25_20_15_08_328.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_08_328.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_08_328.jpg, 0, 0, 0, 8.144037E-05
E:\jainil\data\IMG\center_2020_02_25_20_15_08_430.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_08_430.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_08_430.jpg, 0, 0, 0, 8.144687E-05
E:\jainil\data\IMG\center_2020_02_25_20_15_08_534.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_08_534.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_08_534.jpg, 0, 0, 0, 8.142E-05
E:\jainil\data\IMG\center_2020_02_25_20_15_08_644.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_08_644.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_08_644.jpg, 0, 0, 0, 8.142637E-05
E:\jainil\data\IMG\center_2020_02_25_20_15_08_745.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_08_745.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_08_745.jpg, 0, 0, 0, 8.145707E-05
E:\jainil\data\IMG\center_2020_02_25_20_15_08_846.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_08_846.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_08_846.jpg, 0, 0, 0, 8.147505E-05
E:\jainil\data\IMG\center_2020_02_25_20_15_08_957.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_08_957.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_08_957.jpg, 0, 0, 0, 8.149938E-05
E:\jainil\data\IMG\center_2020_02_25_20_15_09_069.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_09_069.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_09_069.jpg, 0, 0, 0, 8.153192E-05
E:\jainil\data\IMG\center_2020_02_25_20_15_09_182.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_09_182.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_09_182.jpg, 0, 0, 0, 8.156859E-05
E:\jainil\data\IMG\center_2020_02_25_20_15_09_292.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_09_292.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_09_292.jpg, 0, 0, 0, 8.163008E-05
E:\jainil\data\IMG\center_2020_02_25_20_15_09_402.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_09_402.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_09_402.jpg, 0, 0, 0, 8.163448E-05
E:\jainil\data\IMG\center_2020_02_25_20_15_09_514.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_09_514.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_09_514.jpg, 0, 0, 0, 8.167461E-05
E:\jainil\data\IMG\center_2020_02_25_20_15_09_625.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_09_625.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_09_625.jpg, 0, 0, 0, 8.166905E-05
E:\jainil\data\IMG\center_2020_02_25_20_15_09_735.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_09_735.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_09_735.jpg, 0, 0, 0, 8.172852E-05
E:\jainil\data\IMG\center_2020_02_25_20_15_09_845.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_09_845.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_09_845.jpg, 0, 0, 0, 8.175908E-05
E:\jainil\data\IMG\center_2020_02_25_20_15_09_946.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_09_946.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_09_946.jpg, 0, 0.3008364, 0, 0.2984298
E:\jainil\data\IMG\center_2020_02_25_20_15_10_047.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_10_047.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_10_047.jpg, 0, 0.6057834, 0, 0.9148247
E:\jainil\data\IMG\center_2020_02_25_20_15_10_159.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_10_159.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_10_159.jpg, 0, 0.8860899, 0, 1.93438
E:\jainil\data\IMG\center_2020_02_25_20_15_10_272.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_10_272.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_10_272.jpg, 0, 1, 0, 3.34745
E:\jainil\data\IMG\center_2020_02_25_20_15_10_380.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_10_380.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_10_380.jpg, 0, 1, 0, 4.754301
E:\jainil\data\IMG\center_2020_02_25_20_15_10_496.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_10_496.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_10_496.jpg, 0, 1, 0, 5.912689
E:\jainil\data\IMG\center_2020_02_25_20_15_10_603.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_10_603.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_10_603.jpg, -0.1458018, 1, 0, 7.266706
E:\jainil\data\IMG\center_2020_02_25_20_15_10_711.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_10_711.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_10_711.jpg, 0, 1, 0, 8.395
E:\jainil\data\IMG\center_2020_02_25_20_15_10_833.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_10_833.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_10_833.jpg, 0, 1, 0, 9.741179
E:\jainil\data\IMG\center_2020_02_25_20_15_10_947.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_10_947.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_10_947.jpg, 0, 1, 0, 11.07169
E:\jainil\data\IMG\center_2020_02_25_20_15_11_055.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_11_055.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_11_055.jpg, 0, 1, 0, 11.91941
E:\jainil\data\IMG\center_2020_02_25_20_15_11_163.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_11_163.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_11_163.jpg, 0, 1, 0, 13.41926
E:\jainil\data\IMG\center_2020_02_25_20_15_11_273.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_11_273.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_11_273.jpg, -0.2990148, 1, 0, 14.58504
E:\jainil\data\IMG\center_2020_02_25_20_15_11_380.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_11_380.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_11_380.jpg, -0.01277488, 1, 0, 15.87829
E:\jainil\data\IMG\center_2020_02_25_20_15_11_488.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_11_488.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_11_488.jpg, 0, 1, 0, 16.69106
E:\jainil\data\IMG\center_2020_02_25_20_15_11_597.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_11_597.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_11_597.jpg, 0, 1, 0, 17.94551
E:\jainil\data\IMG\center_2020_02_25_20_15_11_706.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_11_706.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_11_706.jpg, 0, 1, 0, 19.16094
E:\jainil\data\IMG\center_2020_02_25_20_15_11_815.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_11_815.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_11_815.jpg, 0, 1, 0, 20.05277
E:\jainil\data\IMG\center_2020_02_25_20_15_11_922.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_11_922.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_11_922.jpg, -0.3213302, 1, 0, 21.20838
E:\jainil\data\IMG\center_2020_02_25_20_15_12_044.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_12_044.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_12_044.jpg, 0, 1, 0, 22.42007
E:\jainil\data\IMG\center_2020_02_25_20_15_12_150.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_12_150.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_12_150.jpg, 0, 1, 0, 23.42251
E:\jainil\data\IMG\center_2020_02_25_20_15_12_263.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_12_263.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_12_263.jpg, 0, 1, 0, 24.58323
E:\jainil\data\IMG\center_2020_02_25_20_15_12_366.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_12_366.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_12_366.jpg, 0, 1, 0, 25.54295
E:\jainil\data\IMG\center_2020_02_25_20_15_12_474.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_12_474.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_12_474.jpg, -0.2886786, 1, 0, 26.42522
E:\jainil\data\IMG\center_2020_02_25_20_15_12_581.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_12_581.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_12_581.jpg, -0.008010916, 1, 0, 27.55462
E:\jainil\data\IMG\center_2020_02_25_20_15_12_687.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_12_687.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_12_687.jpg, 0, 1, 0, 28.48294
E:\jainil\data\IMG\center_2020_02_25_20_15_12_791.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_12_791.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_12_791.jpg, 0, 1, 0, 29.40438
E:\jainil\data\IMG\center_2020_02_25_20_15_12_900.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_12_900.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_12_900.jpg, 0, 1, 0, 30.19036
E:\jainil\data\IMG\center_2020_02_25_20_15_13_007.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_13_007.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_13_007.jpg, -0.062382, 1, 0, 30.18941
E:\jainil\data\IMG\center_2020_02_25_20_15_13_111.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_13_111.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_13_111.jpg, 0, 1, 0, 30.19031
E:\jainil\data\IMG\center_2020_02_25_20_15_13_229.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_13_229.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_13_229.jpg, 0, 1, 0, 30.19029
E:\jainil\data\IMG\center_2020_02_25_20_15_13_329.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_13_329.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_13_329.jpg, 0, 1, 0, 30.19028
E:\jainil\data\IMG\center_2020_02_25_20_15_13_435.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_13_435.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_13_435.jpg, 0, 1, 0, 30.19031
E:\jainil\data\IMG\center_2020_02_25_20_15_13_540.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_13_540.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_13_540.jpg, -0.3149364, 1, 0, 30.17196
E:\jainil\data\IMG\center_2020_02_25_20_15_13_645.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_13_645.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_13_645.jpg, -0.4749747, 1, 0, 30.16317
E:\jainil\data\IMG\center_2020_02_25_20_15_13_750.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_13_750.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_13_750.jpg, -0.1595472, 1, 0, 30.19371
E:\jainil\data\IMG\center_2020_02_25_20_15_13_857.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_13_857.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_13_857.jpg, 0, 1, 0, 30.18883
E:\jainil\data\IMG\center_2020_02_25_20_15_13_963.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_13_963.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_13_963.jpg, 0, 1, 0, 30.19021
E:\jainil\data\IMG\center_2020_02_25_20_15_14_063.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_14_063.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_14_063.jpg, 0, 1, 0, 30.19036
E:\jainil\data\IMG\center_2020_02_25_20_15_14_167.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_14_167.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_14_167.jpg, 0, 1, 0, 30.19034
E:\jainil\data\IMG\center_2020_02_25_20_15_14_271.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_14_271.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_14_271.jpg, 0, 1, 0, 30.1903
E:\jainil\data\IMG\center_2020_02_25_20_15_14_375.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_14_375.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_14_375.jpg, 0, 1, 0, 30.19029
E:\jainil\data\IMG\center_2020_02_25_20_15_14_479.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_14_479.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_14_479.jpg, 0, 1, 0, 30.19031
E:\jainil\data\IMG\center_2020_02_25_20_15_14_600.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_14_600.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_14_600.jpg, 0, 1, 0, 30.19031
E:\jainil\data\IMG\center_2020_02_25_20_15_14_705.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_14_705.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_14_705.jpg, 0, 1, 0, 30.1903
E:\jainil\data\IMG\center_2020_02_25_20_15_14_812.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_14_812.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_14_812.jpg, 0, 1, 0, 30.1903
E:\jainil\data\IMG\center_2020_02_25_20_15_14_916.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_14_916.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_14_916.jpg, 0, 1, 0, 30.19031
E:\jainil\data\IMG\center_2020_02_25_20_15_15_023.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_15_023.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_15_023.jpg, 0, 1, 0, 30.19042
E:\jainil\data\IMG\center_2020_02_25_20_15_15_131.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_15_131.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_15_131.jpg, 0, 1, 0, 30.19031
E:\jainil\data\IMG\center_2020_02_25_20_15_15_237.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_15_237.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_15_237.jpg, 0, 1, 0, 30.19007
E:\jainil\data\IMG\center_2020_02_25_20_15_15_345.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_15_345.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_15_345.jpg, -0.3245475, 1, 0, 30.17047
E:\jainil\data\IMG\center_2020_02_25_20_15_15_448.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_15_448.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_15_448.jpg, -0.01653028, 1, 0, 30.19011
E:\jainil\data\IMG\center_2020_02_25_20_15_15_556.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_15_556.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_15_556.jpg, 0, 1, 0, 30.19
E:\jainil\data\IMG\center_2020_02_25_20_15_15_665.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_15_665.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_15_665.jpg, 0, 1, 0, 30.19028
E:\jainil\data\IMG\center_2020_02_25_20_15_15_773.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_15_773.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_15_773.jpg, 0, 1, 0, 30.19028
E:\jainil\data\IMG\center_2020_02_25_20_15_15_878.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_15_878.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_15_878.jpg, 0.2734062, 1, 0, 30.17586
E:\jainil\data\IMG\center_2020_02_25_20_15_15_983.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_15_983.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_15_983.jpg, 0.006123864, 1, 0, 30.18993
E:\jainil\data\IMG\center_2020_02_25_20_15_16_088.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_16_088.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_16_088.jpg, -0.0391473, 1, 0, 30.18921
E:\jainil\data\IMG\center_2020_02_25_20_15_16_195.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_16_195.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_16_195.jpg, -0.2394462, 1, 0, 30.17868
E:\jainil\data\IMG\center_2020_02_25_20_15_16_302.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_16_302.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_16_302.jpg, 0, 1, 0, 30.18985
E:\jainil\data\IMG\center_2020_02_25_20_15_16_408.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_16_408.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_16_408.jpg, 0, 1, 0, 30.19023
E:\jainil\data\IMG\center_2020_02_25_20_15_16_516.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_16_516.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_16_516.jpg, 0, 1, 0, 30.19028
E:\jainil\data\IMG\center_2020_02_25_20_15_16_621.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_16_621.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_16_621.jpg, 0, 1, 0, 30.19031
E:\jainil\data\IMG\center_2020_02_25_20_15_16_731.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_16_731.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_16_731.jpg, 0, 1, 0, 30.1903
E:\jainil\data\IMG\center_2020_02_25_20_15_16_832.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_16_832.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_16_832.jpg, 0, 1, 0, 30.19031
E:\jainil\data\IMG\center_2020_02_25_20_15_16_941.jpg, E:\jainil\data\IMG\left_2020_02_25_20_15_16_941.jpg, E:\jainil\data\IMG\right_2020_02_25_20_15_16_941.jpg, -0.3244299, 1, 0, 30.1706
